company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/advanced-technology-ventures,Advanced Technology Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/9279a49360d4c22f0857bdc8800250ab,venture,C,2007-05-30,10600000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/blackrock,BlackRock,USA,NY,New York City,New York,/funding-round/03ccfcbf4809565a0ab69967d3d623a5,venture,C,2008-03-13,20000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/el-dorado-ventures,El Dorado Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/b8fa3138a96e17f36bfa5b5568dcd565,venture,B,2004-11-02,10000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/galen-partners,Galen Partners,,,,,/funding-round/03ccfcbf4809565a0ab69967d3d623a5,venture,C,2008-03-13,20000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/galen-partners,Galen Partners,,,,,/funding-round/9279a49360d4c22f0857bdc8800250ab,venture,C,2007-05-30,10600000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/goldman-sachs,Goldman Sachs,USA,NY,New York City,New York,/funding-round/b8fa3138a96e17f36bfa5b5568dcd565,venture,B,2004-11-02,10000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/hlm-venture-partners,HLM Venture Partners,USA,MA,Boston,Boston,/funding-round/03ccfcbf4809565a0ab69967d3d623a5,venture,C,2008-03-13,20000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/organization/mobius-venture-capital,Mobius Venture Capital,USA,CO,Denver,Boulder,/funding-round/b8fa3138a96e17f36bfa5b5568dcd565,venture,B,2004-11-02,10000000
/organization/aperiomics,"Aperiomics, Inc.",Bioinformatics|Biotechnology|Diagnostics,USA,VA,"Washington, D.C.",Sterling,/organization/national-science-foundation--sbir-sttr-program,National Science Foundation- SBIR/STTR Program,USA,VA,"Washington, D.C.",Arlington,/funding-round/17cb3f44e1b202622cc18307a67f22b5,seed,,2015-04-01,375000
/organization/aperion-biologics,Aperion Biologics,Biotechnology,USA,TX,San Antonio,San Antonio,/organization/hasso-plattner-ventures,Hasso Plattner Ventures,DEU,11,Berlin,Potsdam,/funding-round/f96862794161c6bb86d5d7273ebc6a75,venture,D,2013-02-13,939942
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/add-partners,Add Partners,GBR,H9,London,London,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/deutsche-venture-capital,Deutsche Venture Capital,DEU,2,Munich,München,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/eden-ventures,Eden Ventures,GBR,H9,London,London,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/motorola-solutions-venture-capital,Motorola Solutions Venture Capital,USA,IL,Chicago,Chicago,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/t-venture,T-Venture,DEU,7,Bonn,Bonn-lengsdorf,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/organization/the-tokarz-group,The Tokarz Group,USA,NY,New York City,Purchase,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/alliance-venture,Alliance Venture,NOR,12,Oslo,Oslo,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/arts-alliance-ventures,Arts Alliance Ventures,GBR,H9,London,London,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/canaan-partners,Canaan Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/dmc-stratex-networks,DMC Stratex Networks,USA,CA,SF Bay Area,San Jose,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/gunnallen-venture-partners,GunnAllen Venture Partners,USA,FL,Tampa,Tampa,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/gunnallen-venture-partners,GunnAllen Venture Partners,USA,FL,Tampa,Tampa,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/gunnallen-venture-partners,GunnAllen Venture Partners,USA,FL,Tampa,Tampa,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/iconventures,Icon Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/iconventures,Icon Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/iconventures,Icon Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/iconventures,Icon Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/innovacom,Innovacom,FRA,A8,Paris,Paris,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jafco-co-ltd,JAFCO Japan,JPN,40,Tokyo,Tokyo,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jk-b-capital,JK&B Capital,USA,IL,Chicago,Chicago,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jk-b-capital,JK&B Capital,USA,IL,Chicago,Chicago,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jk-b-capital,JK&B Capital,USA,IL,Chicago,Chicago,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jk-b-capital,JK&B Capital,USA,IL,Chicago,Chicago,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/jk-b-capital,JK&B Capital,USA,IL,Chicago,Chicago,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/labrador-ventures,Labrador Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/labrador-ventures,Labrador Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/labrador-ventures,Labrador Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/labrador-ventures,Labrador Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/labrador-ventures,Labrador Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/mitsubishi-motors,Mitsubishi Motors,JPN,40,Tokyo,Tokyo,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/oki-electric-industry-company,Oki Electric Industry Company,JPN,40,Tokyo,Tokyo,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/quicksilver-vetures,Quicksilver Ventures,USA,CA,SF Bay Area,Saratoga,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/ridgewood-capital,Ridgewood Capital,USA,NJ,Newark,Montvale,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/rre-ventures,RRE Ventures,USA,NY,New York City,New York,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/satwik-ventures,Satwik Capital Advisors,USA,CA,SF Bay Area,San Jose,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/satwik-ventures,Satwik Capital Advisors,USA,CA,SF Bay Area,San Jose,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/satwik-ventures,Satwik Capital Advisors,USA,CA,SF Bay Area,San Jose,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/satwik-ventures,Satwik Capital Advisors,USA,CA,SF Bay Area,San Jose,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/tyco-international,Tyco International,USA,NJ,Newark,Princeton,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/tyco-ventures,Tyco Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/tyco-ventures,Tyco Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/tyco-ventures,Tyco Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/organization/tyco-ventures,Tyco Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/apertus-pharmaceuticals,Apertus Pharmaceuticals,Biotechnology|Developer APIs|Manufacturing,USA,MO,St. Louis,St Louis,/organization/biogenerator,BioGenerator,USA,MO,St. Louis,St Louis,/funding-round/8c8fce5980324b260996138c26e8c521,grant,,2011-01-01,
/organization/apex-construction,Apex Construction,Clean Technology,USA,AZ,Phoenix,Phoenix,/organization/element-partners,Element Partners,USA,PA,Philadelphia,Radnor,/funding-round/ad22f997b5df409145aee3a0a1bdd183,venture,B,2008-02-15,16000000
/organization/apex-construction,Apex Construction,Clean Technology,USA,AZ,Phoenix,Phoenix,/organization/emerald-technology-ventures,Emerald Technology Ventures,CHE,25,Zurich,Zürich,/funding-round/ad22f997b5df409145aee3a0a1bdd183,venture,B,2008-02-15,16000000
/organization/apex-construction,Apex Construction,Clean Technology,USA,AZ,Phoenix,Phoenix,/organization/nth-power,Nth Power,USA,CA,SF Bay Area,San Francisco,/funding-round/ad22f997b5df409145aee3a0a1bdd183,venture,B,2008-02-15,16000000
/organization/apex-fund-services,Apex Fund Services,Finance,,,,,/organization/ftv-capital,FTV Capital,USA,CA,SF Bay Area,San Francisco,/funding-round/8fd62c18afef5a2c6e15db4e70f7c3d7,venture,,2011-06-07,30000000
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/organization/mk-capital,MK Capital,USA,IL,Chicago,Northbrook,/funding-round/91ba904fb826cb4854c7f5b2c107033e,venture,G,2006-11-29,6000000
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/organization/warburg-pincus,Warburg Pincus,USA,NY,New York City,New York,/funding-round/c894095cd03d3847e1c810bfd8adea44,venture,,2002-10-02,7400000
/organization/apex-therapeutics,Apex Therapeutics,Biotechnology,USA,IN,Indianapolis,Indianapolis,/organization/innovate-indiana-fund,Innovate Indiana Fund,USA,IN,Indianapolis,Indianapolis,/funding-round/925c838e96a61a3dd7805be885ac0f3b,seed,,2010-10-01,
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/amkey-ventures,Amkey Ventures,USA,CA,SF Bay Area,Fremont,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/china-development-industrial-bank-cdib,China Development Industrial Bank (CDIB),,,,,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/sycamore-ventures,Sycamore Ventures,USA,NJ,Newark,Princeton,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/themes-investment-partners,Themes Investment Partners,,,,,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/wsr-capital,WSR Capital,,,,,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/aphria,Aphria,Alternative Medicine,CAN,,,,/organization/delavaco-capital,Delavaco Capital,USA,FL,Ft. Lauderdale,Fort Lauderdale,/funding-round/2b71b182974ca61246fb3a2d96c1b512,venture,,2014-06-06,6200000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/alpine,Alpine,JPN,40,Tokyo,Tokyo,/funding-round/aa53cbd6a7f6d7611e27ff6aea463898,undisclosed,,2014-01-30,
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/alpine,Alpine,JPN,40,Tokyo,Tokyo,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/alpine,Alpine,JPN,40,Tokyo,Tokyo,/funding-round/dfa94f5811e1c0292edc57330325885d,venture,A,2012-05-25,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/alpine,Alpine,JPN,40,Tokyo,Tokyo,/funding-round/e45c48a1c8a2c0fd2ddb2728a1bc54db,venture,B,2014-07-18,2600000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/alpine-technology-ventures,Alpine Technology Ventures,USA,CA,SF Bay Area,Cupertino,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/intel-capital,Intel Capital,USA,CA,SF Bay Area,Santa Clara,/funding-round/aa53cbd6a7f6d7611e27ff6aea463898,undisclosed,,2014-01-30,
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/intel-capital,Intel Capital,USA,CA,SF Bay Area,Santa Clara,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/intel-capital,Intel Capital,USA,CA,SF Bay Area,Santa Clara,/funding-round/dfa94f5811e1c0292edc57330325885d,venture,A,2012-05-25,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/intel-capital,Intel Capital,USA,CA,SF Bay Area,Santa Clara,/funding-round/e45c48a1c8a2c0fd2ddb2728a1bc54db,venture,B,2014-07-18,2600000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/motorola-solutions-venture-capital,Motorola Solutions Venture Capital,USA,IL,Chicago,Chicago,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/motorola-solutions-venture-capital,Motorola Solutions Venture Capital,USA,IL,Chicago,Chicago,/funding-round/e45c48a1c8a2c0fd2ddb2728a1bc54db,venture,B,2014-07-18,2600000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/plug-and-play-ventures,Plug & Play Ventures,USA,CA,SF Bay Area,Sunnyvale,/funding-round/aa53cbd6a7f6d7611e27ff6aea463898,undisclosed,,2014-01-30,
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/plug-and-play-ventures,Plug & Play Ventures,USA,CA,SF Bay Area,Sunnyvale,/funding-round/e45c48a1c8a2c0fd2ddb2728a1bc54db,venture,B,2014-07-18,2600000
/organization/api-ai,Api.ai,Artificial Intelligence|Assisitive Technology|Audio|Mobile|Natural Language Processing,USA,CA,SF Bay Area,Palo Alto,/organization/saic-capital,SAIC Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/c9bdbfbbddbdc55f63e4e9f62fda5bf1,venture,C,2015-08-19,3000000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/organization/angelo-gordon-co,Angelo Gordon & Co.,USA,NY,New York City,New York,/funding-round/b1d756fbd010f6587d8d2a2fc01225b9,venture,C,2007-03-01,7000000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/organization/angelo-gordon-co,Angelo Gordon & Co.,USA,NY,New York City,New York,/funding-round/cccfcefbce7b510f11975d0d9f44593b,venture,B,2003-02-07,10200000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/organization/walden-international,Walden International,USA,CA,SF Bay Area,San Francisco,/funding-round/b1d756fbd010f6587d8d2a2fc01225b9,venture,C,2007-03-01,7000000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/organization/waldenvc,Walden Venture Capital,USA,CA,SF Bay Area,San Francisco,/funding-round/cccfcefbce7b510f11975d0d9f44593b,venture,B,2003-02-07,10200000
/organization/api-cryptek,API Cryptek,Software,USA,VA,"Washington, D.C.",Sterling,/organization/westbury-partners,Westbury Partners,USA,NY,Long Island,Hauppauge,/funding-round/cccfcefbce7b510f11975d0d9f44593b,venture,B,2003-02-07,10200000
/organization/api-fortress,API Fortress,Cloud Computing|Consumer Electronics|Developer APIs|SaaS|Services|Testing,USA,NY,New York City,Brooklyn,/organization/500-startups,500 Startups,USA,CA,SF Bay Area,Mountain View,/funding-round/486e02555bcec7fa7d82bdd43f354be2,seed,,2015-01-05,40000
/organization/api-fortress,API Fortress,Cloud Computing|Consumer Electronics|Developer APIs|SaaS|Services|Testing,USA,NY,New York City,Brooklyn,/organization/er-accelerator,Entrepreneurs Roundtable Accelerator,USA,NY,New York City,New York,/funding-round/486e02555bcec7fa7d82bdd43f354be2,seed,,2015-01-05,40000
